Bank,Fiscal year,CET1 ratio,Cash and balances with central banks,Customer deposits,Debt securities issued / wholesale funding,Fee and commission expense,Fee and commission income,Impairment losses / credit loss expense,Interest expense,Interest income,Loan loss allowance,Loans and advances to customers (gross),Net interest income,Net profit,Operating expenses,Risk-weighted assets (RWA),Total assets,Total equity,Total operating income,asset_quality_value,asset_quality_type,asset_quality_ratio_label,year,roa,margin_proxy,cost_to_income,loans_to_assets,deposits_to_assets,loan_to_deposit,cost_of_risk,log_assets,loan_growth,country,internet_banking,internet_frequent,internet_purchases,post2020,z_banking,z_freq,z_purchases,digital_index_2,digital_index_3,gdp_growth,unemployment,inflation,policy_rate
SpareBank 1 SR-Bank,2015,13.3,931,89444,71979,78,1605,420,3159,5752,833,155190,2593,1746,1863,119124,192049,16914,4429,0.55,Other,Non-performing commitments as % of gross loans,2015,0.00909142979135533,0.01350176257101052,0.4206367125762023,0.8080750225202943,0.4657353071351582,1.735052099637762,0.0027063599458728,12.165505826783145,NA,Norway,90.37,88.66,61,0,1.3354473271575114,1.3534797722577545,1.0316739318965744,1.344463549707633,1.2402003437706135,2,4.7,2,1.05
SpareBank 1 SR-Bank,2016,14.7,1079,85914,79183,72,1511,778,2692,5563,1266,157638,2871,1755,2032,116651,193408,18288,4968,0.68,Other,Non-performing commitments as a % of gross loans,2016,0.00907408173395102,0.01484426704169424,0.40901771336553944,0.8150541859695566,0.44421120119126406,1.834834834834835,0.00493535822580849,12.172557226192357,0.01577421225594433,Norway,91.23,92.27,60.88,0,1.3128374198746244,1.475240744984784,0.8844602266777105,1.3940390824297042,1.2241794638457062,1.3,4.9,3.9,0.55
SpareBank 1 SR-Bank,2017,15.1,207,95384,90497,79,1597,543,2585,5747,1317,172554,3162,2086,2167,120186,216618,19889,5320,0.32,Other,Non-performing commitments as a % of gross loans,2017,0.0096298553213491,0.0145971248926682,0.4073308270676691,0.7965820014957206,0.44033275166422,1.8090455422293048,0.00314684098890782,12.285890712589282,0.09462185513645194,Norway,92.34,91.6,62.08,0,1.263232347426024,1.277896694193032,0.783340474579807,1.2705645208095278,1.108156505399621,2.7,4.4,1.9,0.5
SpareBank 1 SR-Bank,2018,14.72,717,98814,103485,87,1519,324,2835,6274,1227,192105,3439,2296,2229,130869,234061,21585,5445,1.53,Other,Loans in Band 3 as a % of gross loans,2018,0.00980940865842664,0.0146927510349866,0.409366391184573,0.8207475828950572,0.4221719978979839,1.944107110328496,0.00168657765284609,12.363337044128414,0.1133036614624987,Norway,93.12,93.43,64.27,0,1.3003203937371004,1.368713493372797,0.8562477916212515,1.3345169435549489,1.175093892910383,1.1,4,3,0.57
SpareBank 1 SR-Bank,2019,17,104,103106,116164,111,1516,235,3756,7743,1426,207114,3987,3124,2478,109513,255895,24834,6530,1.56,Stage3,Loans in Stage 3 as a % of gross loans,2019,0.01220813224173977,0.01558060923425623,0.37947932618683,0.8093710310869693,0.4029230739170363,2.0087482784707,0.00113464082582539,12.45252248307462,0.07812914812212068,Norway,95.23,94.81,67.08,0,1.301426182652929,1.3053072735671398,0.8218330972122869,1.3033667281100343,1.142855517810785,1.5,3.9,2.3,1.15
SpareBank 1 SR-Bank,2020,18.3,68,118170,127163,111,1501,2.03,2811,6953,2215,219181,4142,1.59,2386,121262,287049,26393,6237,1.9,Stage3,Gross loans and financial liabilities classified as Stage 3,2020,5.539123982316608e-6,0.01442959216022351,0.3825557158890493,0.7635664990994568,0.4116718748367004,1.854793940932555,9.261751702930452e-6,12.567408211876076,0.05826259934142541,Norway,93.68,94.14,70.02,1,1.1444908517467876,1.0883693240275871,0.6927337351844988,1.1164300878871876,0.9751979703196244,-1.4,4.7,1.2,0.36
SpareBank 1 SR-Bank,2021,17.4,78,137664,122276,90,1801,192,2196,6186,1721,230299,3.99,3156,2714,127112,304402,27179,6744,1.46,Stage3,Gross loans and financial liabilities classified as Stage 3,2021,0.01036786880506698,1.3107666835303317e-5,0.4024317912218268,0.7565620462414833,0.4522440719837583,1.6729064969781495,8.336988002553202e-4,12.626104475250315,0.05072519972077871,Norway,96.13,95.36,80.68,1,1.2735311828406188,1.2039113310929237,1.0742555975892467,1.2387212569667712,1.1838993705075964,4.1,4.4,3.9,0.08
SpareBank 1 SR-Bank,2022,17.42,76,148100,135353,87,1836,5,4883,9399,1685,252957,4516,3378,2825,127529,345931,28889,7042,1.35,Stage3,Loans and financial liabilities in Stage 3 as a % of gross loans and financial liabilities.,2022,0.00976495312649054,0.01305462650066053,0.40116444191990913,0.7312354197802452,0.4281200586244078,1.7080148548278191,1.976620532343442e-5,12.75399461218734,0.09838514279263055,Norway,95.84,96.3,80.82,1,1.239044513241099,1.4776044335245997,1.235913130446278,1.3583244733828497,1.3175206924039922,4.1,3.2,6.2,1.33
SpareBank 1 SR-Bank,2023,17.61,88,149076,155.37,111,2.04,-232,12378,18515,1244,272001,6136,4475,3299,146371,362186,33561,8745,1.01,Stage3,Loans and financial liabilities in Stage 3 as a % of gross loans and financial commitments,2023,0.01235553003153076,0.01694157145775927,0.3772441395082904,0.7509981059455639,0.41160066926938094,1.824579409160428,-8.529380406689681e-4,12.799913171006338,0.07528552283589707,Norway,96.85,95.48,78.81,1,1.2173401504317891,1.1182684925260895,0.9677474028056584,1.1678043214789395,1.1011186819211791,0.4,3.6,5.7,3.54
SpareBank 1 SR-Bank,2024,18.01,119,204006,203389,116,2392,387,16298,23815,-1572,375678,7517,5193,3936,210950,479336,52637,10739,0.6,Stage3,Loans and financial liabilities in Stage 3 as a % of gross loans and financial commitments,2024,0.01083373666905886,0.01568211025251598,0.36651457305149454,0.7837466829113607,0.4256012483936112,1.8415046616275992,0.00103013751137942,13.08015709186188,0.3811640398380889,Norway,96.8,95.41,80.5,1,1.1713703111347602,0.8634469240463439,0.9720066816334942,1.017408617590552,1.0022746389381996,1.4,4,2.8,4.5
Svenska Handelsbanken,2015,21.2,202630,753855,1245367,1655,10975,-1597,15312,43052,-4816,1871283,27740,16343,18271,473132,2522133,128268,40336,0.21,Impaired,"Proportion of impaired loans, %",2015,0.00647983274474423,0.0109986269558346,0.45297005156683856,0.7419446159262815,0.2988958155656343,2.4822850548182345,-8.534251633772124e-4,14.74061553004038,NA,Sweden,79.64,81.98,56.23,0,0.9211704493037304,0.8321319339944693,0.7528821660463927,0.8766511916490999,0.8353948497815308,4.4,7.5,0.7,-0.2063013698630137
Svenska Handelsbanken,2016,25.1,199362,829336,1261765,1624,10780,-1724,12007,39950,-4643,1968265,27943,16245,18438,458787,2627580,136381,40763,0.16,Impaired,"Proportion of impaired loans, %",2016,0.00618249491927933,0.01063450018648338,0.4523219586389618,0.7490790004490824,0.3156273072561064,2.3733022562628414,-8.758983165376614e-4,14.781573828462886,0.05182647413565977,Sweden,83.19,85.06,62.76,0,0.9946640960895248,0.88549087752409406,0.9921864036770228,0.9400774868068094,0.9574471257635472,2.1,7.1,1.1,-0.3795081967213115
Svenska Handelsbanken,2017,22.7,226314,941967,1276595,1821,11539,-1683,12326,42092,-5159,2070920,27766,16102,18980,509032,2766977,141604,41674,0.13,Impaired,"Proportion of impaired loans, %",2017,0.00581934725153118,0.01003477802670567,0.4554398425877046,0.7484413495305526,0.34043181421457425,2.1985058924569545,-8.12682286133699e-4,14.83326594648298,0.05215507058246738,Sweden,86.47,90.07,67.36,0,1.0285203315071243,1.1504500185183355,1.087915385230577,1.08948517501273,1.0889619117520122,1.9,6.8,1.9,-0.4
Svenska Handelsbanken,2018,16.8,317217,1008487,1394647,1936,12183,-881,17885,49171,-3801,2192893,31286,17357,20890,707579,2978174,142261,43770,0.22,Stage3,"Proportion of loans in Stage 3, %",2018,0.00582806780261999,0.01050509473254416,0.4772675348412154,0.7363213163502199,0.3386259499948626,2.174438540110086,-4.017523882834229e-4,14.9068209189947,0.05889797771038951,Sweden,83.86,87.84,63.86,0,0.9101883404439922,0.8533240125501282,0.831801106080647,0.8817561764970603,0.8651044863582558,1.8,6.5,2,-0.4
Svenska Handelsbanken,2019,18.5,327958,1117825,1384961,2065,12762,-1045,22260,54395,-4568,2297171,32135,16925,21743,716462,3069667,159832,44564,0.22,Stage3,"Proportion of loans in Stage 3, %",2019,0.00551362737391384,0.01046856222515341,0.48790503545462705,0.7483453416934149,0.36415187706028046,2.0550363428980387,-4.549073621423917e-4,14.937079644624813,0.04755270777005527,Sweden,84.47,91.42,70.29,0,0.8312321706028912,0.9701851718356198,1.0166567559141466,0.9007086712192556,0.9393580327842193,2.6,6.9,1.7,-0.42876712328767125
Svenska Handelsbanken,2020,20.3,397642,1229763,1310737,1835,12621,-781,13902,45508,-3457,2273069,31606,15588,23334,721403,3135288,171473,44248,0.21,Stage3,"Proportion of loans in Stage 3, %",2020,0.00497179206503517,0.01008073261531317,0.52734586873983,0.7249952795405079,0.3922328666457435,1.8483797284517425,-3.435883380574897e-4,14.95823159385844,-0.01049203563861811,Sweden,84.69,92.23,72.86,1,0.7371524924587495,0.8755689156279132,0.8616389031407505,0.8063607040433314,0.8247867704091377,-1.9,8.5,0.7,-0.5
Svenska Handelsbanken,2021,19.4,291584,1286637,1353768,1446,12904,-43,6441,35832,-3178,2417007,29391,19543,19843,773158,3346764,181731,43347,0.22,Stage3,"Proportion of loans in Stage 3, %",2021,0.00583937200232821,0.00878191590443783,0.4577710106812467,0.7221922430144462,0.3844421058670406,1.878546163370088,-1.779059804129653e-5,15.023504466802164,0.06332319872383985,Sweden,83.5,92.03,77.81,1,0.6445071774399235,0.8025484710289066,0.8939627607195848,0.723527824234415,0.7803394697294717,5.2,8.9,2.7,-0.5
Svenska Handelsbanken,2022,19.6,475868,1325061,1474801,1296,12399,-47,30797,67407,-2454,2471778,36610,21470,21296,810144,3453716,196030,50249,0.18,Stage3,"Proportion of loans in Stage 3, %",2022,0.00621649261259466,0.01060017673717236,0.4238094290433641,0.7156865243117848,0.3836624088373219,1.8654069510762143,-1.901465261038815e-5,15.054961310799248,0.02266067082139189,Sweden,83.5,94.56,75.9,1,0.5893737941835923,1.1860264539138088,0.91047111608852,0.8877001240487006,0.8952904547286403,1.3,7.5,8.1,0.011643835616438355
Svenska Handelsbanken,2023,18.8,476171,1298480,1523481,1421,12559,-141,112227,159805,-2395,2436612,47578,29114,23182,836790,3537792,205085,62249,0.24,Stage3,Proportion of loans in Stage 3,2023,0.00822942671587249,0.01344850121205542,0.37240758887692976,0.6887380603495061,0.3670311878143204,1.8765109974739695,-5.7867235325115365e-5,15.079013361696658,-0.01422700582333846,Sweden,84.49,95.21,80.16,1,0.5296746109086417,1.0697561123862576,1.0597973153321412,0.7997153616474496,0.8864093462090135,-0.2,7.7,5.9,3.3075342465753423
Svenska Handelsbanken,2024,18.8,529995,1310739,1550027,1526,13252,601,124284,171125,-1608,2373695,46841,27456,25209,825457,3539173,210027,62345,0.31,Stage3,Proportion of loans in Stage 3,2024,0.00775774453523464,0.01323501281231519,0.4043467800144358,0.6706919949943109,0.37035177427042987,1.8109593137916855,2.531917537847112e-4,15.079403641998322,-0.02582150953865447,Sweden,83.07,95.92,79.22,1,0.3515761690641645,0.9651876801143228,0.8802936238226156,0.6583819245892436,0.7323524910003676,1,8.4,2,3.73224043715847
Swedbank,2015,24.1,186312,748271,826535,5384,16583,594,11990,34983,3381,1417322,22993,15727,16333,389098,2148855,123342,37624,0.4,Impaired,"Share of impaired loans, gross, %",2015,0.00731878139753496,0.01070011703907429,0.43411120561343824,0.6595707946790267,0.34821846983626165,1.8941292660012217,4.191002468034787e-4,14.580445700104857,NA,Sweden,79.64,81.98,56.23,0,0.9211704493037304,0.8321319339944693,0.7528821660463927,0.8766511916490999,0.8353948497815308,4.4,7.5,0.7,-0.2063013698630137
Swedbank,2016,25,121347,792924,841673,4678,16011,1367,9256,33728,3755,1511002,23664,19539,16441,394135,2154203,129705,41635,0.52,Impaired,"Share of impaired loans, gross, %",2016,0.00907017583765318,0.01098503715759378,0.39488411192506306,0.7014204325219118,0.3680823023642618,1.9056075992150572,9.046976774352384e-4,14.582931375526192,0.06609648336792917,Sweden,83.19,85.06,62.76,0,0.9946640960895248,0.88549087752409406,0.9921864036770228,0.9400774868068094,0.9574471257635472,2.1,7.1,1.1,-0.3795081967213115
Swedbank,2017,24.6,200371,855609,844204,5336,17366,1285,8382,34494,3886,1539084,24595,19350,16415,408351,2212636,133572,42438,0.55,Impaired,"Share of impaired loans, gross, %",2017,0.00874522515226182,0.01111570091058809,0.386799566426316,0.6955884293666017,0.38669216265124495,1.7988169829910623,8.349121945260947e-4,14.609695122901638,0.01858501841824167,Sweden,86.47,90.07,67.36,0,1.0285203315071243,1.1504500185183355,1.087915385230577,1.08948517501273,1.0889619117520122,1.9,6.8,1.9,-0.4
Swedbank,2018,16.3,163161,920750,804360,6131,18967,521,9600,37045,6023,1593511,25228,21162,16835,637882,2246092,137609,44222,0.69,Stage3,"Share of Stage 3 loans, gross, %",2018,0.00942169777551409,0.01123195309898258,0.3806928678033558,0.7094593631961648,0.40993423243571503,1.730666304642954,3.2695099061129797e-4,14.624702375151324,0.03536324203227381,Sweden,83.86,87.84,63.86,0,0.9101883404439922,0.8533240125501282,0.831801106080647,0.8817561764970603,0.8651044863582558,1.8,6.5,2,-0.4
Swedbank,2019,17,195286,954013,855754,6488,19472,1469,9381,35370,6679,1612154,25989,19697,19984,649237,2408228,138633,45960,0.82,Stage3,"Share of Stage 3 loans, gross, %",2019,0.00817904284810242,0.01079175227594729,0.43481288076588337,0.6694357843194249,0.3961472917016163,1.689865861366669,9.112032721439764e-4,14.694401765313946,0.01169932306711407,Sweden,84.47,91.42,70.29,0,0.8312321706028912,0.9701851718356198,1.0166567559141466,0.9007086712192556,0.9393580327842193,2.6,6.9,1.7,-0.42876712328767125
Swedbank,2020,17.5,293811,1148240,732814,6706,19476,4334,6938,33791,8178,1649080,26853,12929,24560,689594,2594642,155193,45676,0.62,Stage3,"Share of Stage 3 loans, gross, %",2020,0.00498296104048265,0.01034940465775239,0.5377003240213679,0.6355713042492953,0.442542747708547,1.4361805894238138,0.00262813204938511,14.76895910745431,0.02290475971898464,Sweden,84.69,92.23,72.86,1,0.7371524924587495,0.8755689156279132,0.8616389031407505,0.8063607040433314,0.8247867704091377,-1.9,8.5,0.7,-0.5
Swedbank,2021,18.3,360153,1265783,735917,7554,22407,170,4107,30364,5666,1708220,26257,20871,20847,707753,2750617,161696,46890,0.37,Stage3,"Share of Stage 3 loans, gross, %",2021,0.00758775212979487,0.00954585825652935,0.4445937300063979,0.6210315721890761,0.46018147928264824,1.3495362159232664,9.951879734460431e-5,14.82733580811336,0.03586242025856845,Sweden,83.5,92.03,77.81,1,0.6445071774399235,0.8025484710289066,0.8939627607195848,0.723527824234415,0.7803394697294717,5.2,8.9,2.7,-0.5
Swedbank,2022,17.8,365992,1305948,784206,8160,22383,1479,12141,45298,6023,1848834,33157,21877,21415,809438,2854876,176092,53221,0.31,Stage3,"Share of Stage 3 loans, gross, %",2022,0.0076630298478813,0.01161416467825572,0.4023787602638057,0.647605710370608,0.4574447366540613,1.4157026160306536,7.999636527670954e-4,14.864538967554596,0.08231609511655402,Sweden,83.5,94.56,75.9,1,0.5893737941835923,1.1860264539138088,0.91047111608852,0.8877001240487006,0.8952904547286403,1.3,7.5,8.1,0.011643835616438355
Swedbank,2023,19,252994,1234262,728548,8732,23820,1674,51438,102372,7132,1819043,50933,34128,24100,847121,2855519,198790,73057,0.43,Stage3,"Share of Stage 3 loans, gross, %",2023,0.01195159268770405,0.01783668748133001,0.3298794092284107,0.6370271043547601,0.4322373621047522,1.4737900056876092,9.202641169010298e-4,14.864764170890869,-0.01611339903961095,Sweden,84.49,95.21,80.16,1,0.5296746109086417,1.0697561123862576,1.0597973153321412,0.7997153616474496,0.8864093462090135,-0.2,7.7,5.9,3.3075342465753423
Swedbank,2024,19.8,325604,1288609,758199,9352,26067,-268,61353,110621,6250,1805964,49267,34869,25376,871902,3009697,218901,74104,0.65,Stage3,"Share of Stage 3 loans, gross, %",2024,0.01158555163526428,0.01636942190526156,0.34243765518730435,0.6000484434147357,0.42815240205243255,1.4014833048659443,-1.483971995012082e-4,14.917349967206226,-0.00719004443545312,Sweden,83.07,95.92,79.22,1,0.3515761690641645,0.9651876801143228,0.8802936238226156,0.6583819245892436,0.7323524910003676,1,8.4,2,3.73224043715847
UniCredit,2015,10.59,10303.334,449790.439,134477.901,1599.083,9417.551,-4081.168,7859.847,19518.305,43256.831,517255.352,11658.458,1694.24,15520.616,390598.859,860433.441,50086.743,22405,15.42,Other,as a percentage of total loans,2015,0.00196905410606885,0.01354951753903298,0.692730015621513,0.6011567279380068,0.5227486724333393,1.1499918787735726,-0.0078900449927099,13.665191542426554,NA,Italy,28.06,62.14,18.09,0,-1.0702928647408183,-0.7163023640809185,-1.4762830225334655,-0.8932976144108685,-1.0876260837850675,0.9,12,0.2,-0.2063013698630137
UniCredit,2016,8.15,13857.831,452419.189,115435.5,1193.19,6778.422,-11929.784,5657.789,15964.8,33538.134,478145.616,10307.011,-11790.094,16842.13,387135.931,859532.774,39335.55,18056.796,11.78,Other,as a percentage of total loans,2016,-0.01371686380861609,0.01199141127805325,0.9327308122659193,0.5562854965667662,0.5263547856291516,1.0568641375642445,-0.02495010641277112,13.66414423454984,-0.07561011374513538,Italy,28.96,65.87,20.11,0,-1.1514228876002697,-0.684176245439935,-1.4517079840999356,-0.9177995665201022,-1.0957690390467134,1.2,11.7,-0.1,-0.3795081967213115
UniCredit,2017,13.73,64493.411,462895.261,98602.632,1271.029,7663.454,-2090.607,4461.65,14759.711,29255.054,476981.967,10298.061,5473.075,12709.267,356100.221,836789.724,59330.617,18146.028,10.15,Other,as a percentage of total loans,2017,0.00654056191540898,0.01230662937729861,0.7003883714937507,0.5700141305750547,0.5531799061624232,1.0304317351825298,-0.00438298959843066,13.637328092102672,-0.00243367075020928,Italy,30.83,68,23.01,0,-1.196245693318696,-0.6879474534689491,-1.4703984949515527,-0.9420965733938226,-1.118197213913066,1.6,11.3,1.3,-0.4
UniCredit,2018,12.07,30991,478988,81153,895,7651,-2619,3501,14357,25824,497663,10856,3892,10698,370.18,831469,55841,19723,7.67,Other,Group Gross NPEs Ratio,2018,0.00468087204694342,0.01305640980000457,0.5424124119048827,0.5985346417004122,0.5760743936334367,1.0389884506501206,-0.00526259738015484,13.630949294899684,0.04335810246679617,Italy,33.83,71.49,25.72,0,-1.1976201505121835,-0.6541210699991792,-1.442336909818532,-0.9258706102556812,-1.0980260434432982,0.8,10.6,1.2,-0.4
UniCredit,2019,13.22,17305,472967,96301,1288,7606,-3489,4521,14793,19055,501628,10272,3373,12061,378718,855647,61416,18142,5.04,Other,TOTAL NON-PERFORMING (as a percentage of total loans),2019,0.00394204619428339,0.01200495063969136,0.66481093594973,0.5862557807133082,0.552759490771311,1.0605983081272057,-0.00695535336942913,13.659613186892985,0.00796723887449935,Italy,36.31,72.79,28.15,0,-1.273279318275344,-0.8715035465296351,-1.5409348259227231,-1.0723914324024897,-1.2285725635759008,0.4,9.9,0.7,-0.42876712328767125
UniCredit,2020,15.1,101707,498440,102524,1.15,7651,-4996,3527,12968,16853,467403,9441,-2785,9805,325665,931456,59507,17140,4.5,NPL,non-performing loans as a percentage of total loans to customers,2020,-0.00298994262745636,0.01013574446887453,0.5720536756126021,0.501798259928542,0.5351192112134121,0.9377317229756842,-0.01068884880927165,13.744504232266705,-0.0682278501200092,Italy,39.45,75.58,31.42,1,-1.3126792510552463,-0.9794712937200364,-1.6029491814039902,-1.1460752723876415,-1.298366575393091,-8.9,9.3,-0.2,-0.5
UniCredit,2021,15.03,148879,476761,88103,1148,7858,-1634,3111,12236,13158,450702,9125,1.54,9797,321992,916712,61452,17954,3.61,Other,as a percentage of total loans (TOTAL NON-PERFORMING),2021,1.6799169204722966e-6,0.00995405318136993,0.5456722735880584,0.49165059473422407,0.5200771889099303,0.9453415862455192,-0.00362545540068604,13.728548634297264,-0.03573147797510923,Italy,45.15,78.93,39.78,1,-1.265474660019829,-0.7763865039977066,-1.4950743773128998,-1.0209305820087675,-1.1789785137768118,8.9,9.5,2,-0.5
UniCredit,2022,16.68,103805,511925,84207,1418,8105,-2031,5715,16339,11658,467439,10624,6473,9560,308466,857773,63497,20343,2.68,Other,as a percentage of total loans (TOTAL NON-PERFORMING),2022,0.0075462855557356,0.0123855612149135,0.46994052008061743,0.5449448746929549,0.5968070806612006,0.9131005518386482,-0.00434495196164633,13.66209477470104,0.03713540210604793,Italy,48.35,81.93,37.28,1,-1.2611874517541186,-0.9304275015369374,-1.6441164031181157,-1.095807476645528,-1.2785771188030572,4.8,8.1,8.7,0.011643835616438355
UniCredit,2023,16.14,54082,497394,89845,1643,8247,-661,19571,33919,11695,439648,14348,9507,9471,284548,784974,64079,23843,2.66,NPL,ratio of gross non-performing loans to total loans,2023,0.01211122916173019,0.01827831240270378,0.3972235037537223,0.5600796969071588,0.6336439168685842,0.8839029019248322,-0.00150347550767887,13.573405875196924,-0.05945374690601346,Italy,51.55,84.46,39.19,1,-1.3029874337428538,-0.8617553191069854,-1.7337470670456463,-1.0823713764249197,-1.2994966066318283,0.9,7.7,5.9,3.3075342465753423
UniCredit,2024,15.96,41442,468693,97719,1518,9334,-746,7878,22236,11048,418378,14358,9719,9405,277093,785348,64887,24844,2.6,Other,Gross NPEr,2024,0.01237540555269765,0.01828234107682199,0.3785622283046208,0.5327294396878836,0.5967965793508101,0.892648279364104,-0.00178307654800204,13.573882210632677,-0.04837961278113401,Italy,55.01,87.37,41.86,1,-1.3238370593772706,-0.7404661716135388,-1.7965812510324055,-1.032151615495405,-1.2869614940077383,0.8,6.5,1.1,3.73224043715847
